ROUTE,vuelos,tasa_retraso_pct,distancia,impacto,recomendacion
RDU → DTW,998,9.7,501.0,0.6698580678022119,MANTENER
SLC → CVG,522,10.7,1450.0,0.6695704319034423,MANTENER
CLE → PHL,104,14.4,363.0,0.6687922894763577,MANTENER
TUL → SLC,289,11.8,926.0,0.6686383491972671,MANTENER
ANC → CDV,331,11.5,160.0,0.6672436131683622,MANTENER
MSP → DAY,572,10.5,574.0,0.6666595940948787,MANTENER
BNA → RSW,105,14.3,722.0,0.6655163300725259,MANTENER
SEA → LIH,562,10.5,2701.0,0.6648076942388375,MANTENER
SEA → BUR,1011,9.6,937.0,0.6641947410259653,MANTENER
PHX → MRY,629,10.3,598.0,0.6637455194401455,MANTENER
RHI → MSP,667,10.2,190.0,0.6632845846833936,MANTENER
ANC → SCC,666,10.2,627.0,0.6631315463951196,MANTENER
SBN → MSP,553,10.5,411.0,0.6631125901598451,MANTENER
SEA → MSY,334,11.4,2086.0,0.6624700731993439,MANTENER
AMA → LAS,334,11.4,758.0,0.6624700731993439,MANTENER
GSO → MIA,151,13.2,710.0,0.66228093845957,MANTENER
OKC → SFO,333,11.4,1384.0,0.6621282438577706,MANTENER
SEA → COS,333,11.4,1068.0,0.6621282438577706,MANTENER
PDX → LGB,750,10.0,846.0,0.6620073206530357,MANTENER
SLC → BIL,1061,9.5,387.0,0.6618618781683284,MANTENER
GRB → ATL,401,11.0,774.0,0.6593357570037226,MANTENER
SEA → OKC,153,13.1,1519.0,0.6589873677024091,MANTENER
MKE → FLL,378,11.1,1243.0,0.6587732557137743,MANTENER
DSM → MSP,241,12.0,232.0,0.6581756320188785,MANTENER
IND → FLL,305,11.5,1005.0,0.6578358543098524,MANTENER
OGG → PDX,580,10.3,2562.0,0.655391894664668,MANTENER
BOI → SLC,1578,8.9,290.0,0.655388301625118,MANTENER
ANC → OTZ,616,10.2,548.0,0.6551711902804189,MANTENER
OKC → DTW,328,11.3,900.0,0.6546105377474083,MANTENER
OGG → DEN,173,12.7,3302.0,0.654468032501218,MANTENER
PHX → DSM,204,12.3,1149.275,0.6541287592428386,MANTENER
STL → ECP,164,12.8,634.0,0.6527829027614974,MANTENER
BNA → CLT,1292,9.1,328.0,0.6519191482751718,MANTENER
RKS → DEN,632,10.1,260.0,0.6513378288088326,MANTENER
PHX → ANC,393,10.9,2552.0,0.6511452476937495,MANTENER
CMH → BOS,215,12.1,640.0,0.6498472014034471,MANTENER
MCI → MIA,205,12.2,1251.0,0.6494072174548858,MANTENER
SLC → BOS,578,10.2,2105.0,0.6486765346045825,MANTENER
DTW → PBI,363,11.0,1086.0,0.6483843117691336,MANTENER
MSP → MEM,428,10.7,700.0,0.6483261819272522,MANTENER
SLC → FAT,856,9.6,501.0,0.6482179561096072,MANTENER
GRB → DTW,653,10.0,287.0,0.6481577129276431,MANTENER
ATW → DTW,477,10.5,296.0,0.6475892315432759,MANTENER
AUS → IAD,109,13.8,1297.0,0.6474060077476218,MANTENER
JAN → ORD,568,10.2,677.0,0.6468963847095575,MANTENER
CHS → ATL,3197,8.0,259.0,0.6455974519247873,MANTENER
PIT → DTW,435,10.6,201.0,0.6439866792954005,MANTENER
MSY → MIA,622,10.0,675.0,0.643294009273918,MANTENER
SLC → PSC,932,9.4,521.0,0.6427092845804455,MANTENER
SEA → MIA,344,11.0,2724.0,0.6424705823110738,MANTENER
GPT → IAH,1257,9.0,376.0,0.6422834887731222,MANTENER
SNA → SLC,1570,8.7,588.0,0.6402182881557847,MANTENER
OGG → LIH,1321,8.9,201.0,0.639566843102487,MANTENER
ANC → BRW,189,12.2,725.0,0.6394931358372764,MANTENER
KOA → HNL,6347,7.3,163.0,0.6391688403693723,MANTENER
HNL → JFK,314,11.1,4983.0,0.638182621435816,MANTENER
GRR → LGA,221,11.8,618.0,0.6369831987790948,MANTENER
MSP → ATW,511,10.2,236.0,0.6361096982007778,MANTENER
LCH → IAH,1078,9.1,127.0,0.6354405103836737,MANTENER
COS → ATL,305,11.1,1184.0,0.6349546072034227,MANTENER
MSP → HIB,568,10.0,174.0,0.6342121418721152,MANTENER
MLU → IAH,793,9.5,262.0,0.6342032060553106,MANTENER
LIH → PDX,102,13.7,2631.0,0.633621275419945,MANTENER
ORD → PNS,223,11.7,794.0,0.6326390972608339,MANTENER
PDX → DTW,223,11.7,1953.0,0.6326390972608339,MANTENER
BUF → TPA,558,10.0,1053.0,0.6324358962381311,MANTENER
LAS → DCA,331,10.9,2089.0,0.6324309029160998,MANTENER
IAH → MTJ,171,12.3,927.0,0.6324246174498273,MANTENER
SEA → ABQ,408,10.5,1180.0,0.631183053312437,MANTENER
PHX → DRO,699,9.6,351.741,0.6287664712544457,MANTENER
CDC → SLC,573,9.9,221.0,0.6287376859547593,MANTENER
SLC → TUL,288,11.1,926.0,0.62858861329509,MANTENER
ABQ → ATL,801,9.4,1269.0,0.6284709290244258,MANTENER
KOA → OAK,334,10.8,2378.0,0.6276032272414838,MANTENER
BIS → DFW,333,10.8,977.0,0.627279388917888,MANTENER
ISN → MSP,1063,9.0,546.0,0.6271965340507752,MANTENER
MSP → JAC,133,12.8,872.0,0.6259646884123845,MANTENER
YUM → PHX,1877,8.3,160.0,0.6256066930366803,MANTENER
ROC → MSP,123,13.0,783.0,0.6255839661984143,MANTENER
ALB → FLL,345,10.7,1204.0,0.6252592526223555,MANTENER
DAL → CLT,114,13.2,926.0,0.6251781951880735,MANTENER
SAN → CLT,716,9.5,2077.0,0.6244996158612613,MANTENER
ANC → LAX,382,10.5,2345.0,0.6242691639036904,MANTENER
BOS → AUS,402,10.4,1698.0,0.6236310172163783,MANTENER
CLT → MDT,124,12.9,413.0,0.6218163219630498,MANTENER
MSP → BIL,644,9.6,748.0,0.620899077706018,MANTENER
SBN → EWR,326,10.7,637.0,0.6191980198062377,MANTENER
OMA → SLC,488,10.0,840.0,0.6190315405853148,MANTENER
MIA → ORF,239,11.3,802.0,0.6188403813682608,MANTENER
BGM → DTW,262,11.1,378.0,0.6180862399174817,MANTENER
IAH → EGE,135,12.6,934.0,0.6180646220832421,MANTENER
STL → SLC,481,10.0,1156.0,0.6175867270105762,MANTENER
LAS → CLT,1554,8.4,1916.0,0.6172813525979178,MANTENER
GEG → PHX,922,9.0,1020.0,0.6143890701200935,MANTENER
SAN → MIA,389,10.3,2267.0,0.6142486723927,MANTENER
MIA → EGE,126,12.7,1810.0,0.6142078021828377,MANTENER
LRD → IAH,920,9.0,301.0,0.6141936303038777,MANTENER
SAT → MSY,240,11.2,494.0,0.613831559414303,MANTENER
IAH → ISN,321,10.6,1330.0,0.6117727590517816,MANTENER
LAR → DEN,581,9.6,113.0,0.6110160726577835,MANTENER
FNT → ATL,954,8.9,645.0,0.6105990667588976,MANTENER
RDU → LAS,334,10.5,2026.0,0.6101698042625535,MANTENER
SLC → FAR,243,11.1,866.0,0.6097298202108009,MANTENER
BRO → IAH,1303,8.5,308.0,0.6096560890556119,MANTENER
LAS → HNL,811,9.1,2762.0,0.6095423929245026,MANTENER
BRW → ANC,332,10.5,725.0,0.6095391717362313,MANTENER
LIH → HNL,5855,7.0,102.0,0.6072535893222273,MANTENER
MSP → LNK,382,10.2,331.0,0.6064329020778706,MANTENER
CVG → GRR,170,11.8,268.0,0.606024215571931,MANTENER
EWR → ALB,170,11.8,143.0,0.606024215571931,MANTENER
MSP → ABQ,213,11.3,981.0,0.6058260147251651,MANTENER
RAP → SLC,420,10.0,508.0,0.6040254711277414,MANTENER
SEA → DCA,657,9.3,2329.0,0.6033546137190688,MANTENER
FAT → PHX,471,9.8,493.0,0.603176093213609,MANTENER
MIA → MEM,150,12.0,859.0,0.6012762352915506,MANTENER
MEM → DTW,401,10.0,610.0,0.599396142730657,MANTENER
BUR → PDX,958,8.7,817.0,0.5972417566834648,MANTENER
ESC → DTW,573,9.4,306.0,0.5969832573711855,MANTENER
CHS → DCA,649,9.2,444.0,0.5957398099367763,MANTENER
HRL → IAH,1199,8.4,295.0,0.5954964250223113,MANTENER
HNL → OGG,8282,6.6,100.0,0.5954414244309639,MANTENER
PDX → FAT,101,12.9,626.0,0.5953505466725225,MANTENER
SEA → CVG,131,12.2,1965.0,0.5947740734305405,MANTENER
CAK → DEN,273,10.6,1224.0,0.5946040102896057,MANTENER
RIC → MCO,685,9.1,667.0,0.5941771142818625,MANTENER
SJC → HNL,556,9.4,2417.0,0.5941522196595548,MANTENER
SYR → CLT,594,9.3,603.0,0.5939797767007261,MANTENER
KOA → SEA,591,9.3,2688.0,0.5935088896187672,MANTENER
MRY → PHX,628,9.2,598.0,0.5927136953150742,MANTENER
TUS → PDX,218,11.0,1119.0,0.5922944569067998,MANTENER
PIT → CLT,2414,7.6,366.0,0.5919670705259682,MANTENER
ROC → CLT,310,10.3,573.0,0.5908669466403569,MANTENER
DCA → SEA,657,9.1,2329.0,0.5903792456820995,MANTENER
PHL → MSY,359,10.0,1089.0,0.5883322388488279,MANTENER
BOS → CHS,338,10.1,818.0,0.5881276354437849,MANTENER
JAC → ATL,102,12.7,1572.0,0.5873715472871024,MANTENER
CLE → STL,483,9.5,487.0,0.5871015820969944,MANTENER
FAI → ANC,668,9.0,261.0,0.5853859356182981,MANTENER
PIT → PHX,977,8.5,1814.0,0.5851813654236365,MANTENER
PDX → BUR,958,8.5,817.0,0.5835120611275232,MANTENER
IND → PHL,134,11.9,588.0,0.5828429361941585,MANTENER
MEM → LAX,257,10.5,1619.0,0.5826529889139981,MANTENER
RDU → DAL,114,12.3,1052.0,0.582552409152523,MANTENER
DAL → IAH,481,9.4,216.0,0.5805315233899415,MANTENER
DCA → LAS,329,10.0,2089.0,0.5796057750765372,MANTENER
MSP → PSC,259,10.4,1254.0,0.5779101184167519,MANTENER
LIH → OAK,191,11.0,2457.0,0.5777500770851293,MANTENER
JAX → PHL,383,9.7,742.0,0.5769593939505225,MANTENER
TVC → DTW,756,8.7,207.0,0.5766395997276194,MANTENER
OGG → KOA,814,8.6,84.0,0.5763685914762184,MANTENER
OGG → SAN,380,9.7,2541.0,0.5761966115138818,MANTENER
ORF → JFK,126,11.9,290.0,0.5755175469272259,MANTENER
BOS → SAV,334,9.9,901.0,0.5753029583046934,MANTENER
SEA → FLL,334,9.9,2717.0,0.5753029583046934,MANTENER
MCI → MSY,333,9.9,689.0,0.5750061065080639,MANTENER
KOA → SJC,193,10.9,2384.0,0.5736332305906325,MANTENER
OKC → EWR,159,11.3,1325.0,0.5727861748508862,MANTENER
PDX → ANC,913,8.4,1542.0,0.5726058139699773,MANTENER
CLT → IND,538,9.1,427.0,0.5721951289747224,MANTENER
SAN → ATL,2045,7.5,1892.0,0.5717364801357676,MANTENER
MTJ → IAH,171,11.1,927.0,0.5707246547717953,MANTENER
COS → SLC,597,8.9,411.0,0.5688806230919417,MANTENER
HOB → IAH,571,8.9,501.0,0.564917639659385,MANTENER
ONT → SEA,900,8.3,956.0,0.5645987653559178,MANTENER
SJC → MSP,458,9.2,1576.0,0.563671964938505,MANTENER
ECP → BNA,593,8.8,401.0,0.5618971071118,MANTENER
JAX → DTW,233,10.3,813.0,0.5614569607172671,MANTENER
CAK → RSW,198,10.6,991.0,0.5605563052536208,MANTENER
IAH → CRW,284,9.9,975.0,0.5592484495779595,MANTENER
TVC → MSP,109,11.9,376.0,0.5582703979852681,MANTENER
HLN → DEN,335,9.6,594.0,0.5581565310552064,MANTENER
MTJ → DEN,461,9.1,196.0,0.558139221912695,MANTENER
PDX → SBA,334,9.6,784.0,0.5578695353257633,MANTENER
DTW → GSP,223,10.3,508.0,0.5569386924603923,MANTENER
DTW → SCE,211,10.4,301.0,0.5565932458815109,MANTENER
SEA → TUS,372,9.4,1216.0,0.5563760223016757,MANTENER
OGG → PHX,556,8.8,2845.0,0.5562276098940513,MANTENER
GJT → IAH,259,10.0,979.0,0.5556828061699538,MANTENER
RNO → SLC,953,8.1,422.0,0.5556288071959904,MANTENER
JAC → SLC,948,8.1,205.0,0.5552027146826568,MANTENER
SLC → IDA,1323,7.7,188.0,0.5534496016368516,MANTENER
MSP → SDF,100,12.0,604.0,0.552620422318571,MANTENER
PIT → FLL,769,8.3,994.0,0.5515425504689685,MANTENER
ITO → HNL,4794,6.5,216.0,0.5508828269746314,MANTENER
CVG → SLC,521,8.8,1450.0,0.5505060036742964,MANTENER
ECP → IAH,541,8.7,572.0,0.5475274772596438,MANTENER
DSM → PHX,203,10.3,1149.276,0.5472602158413041,MANTENER
MHT → DTW,381,9.2,610.0,0.5467375425116565,MANTENER
SEA → SNA,2762,6.9,978.0,0.5467360130438774,MANTENER
BOI → MSP,703,8.3,1142.0,0.5440946220202852,MANTENER
SLC → COS,597,8.5,411.0,0.5433129546383713,MANTENER
MSP → BRD,588,8.5,114.0,0.5420217905713833,MANTENER
SLC → TUS,939,7.9,601.0,0.5407404228574528,MANTENER
SEA → TPA,334,9.3,2520.0,0.5404361123468333,MANTENER
IMT → MSP,334,9.3,257.0,0.5404361123468333,MANTENER
PIT → DAL,114,11.4,1060.0,0.5399266231169725,MANTENER
SGF → CLT,114,11.4,708.0,0.5399266231169725,MANTENER
CMI → DFW,332,9.3,692.271,0.5398775521092335,MANTENER
TUS → ATL,616,8.4,1541.0,0.5395527449368157,MANTENER
SDF → TPA,375,9.1,727.0,0.5393502683633074,MANTENER
LSE → MSP,492,8.7,119.0,0.5392676483348308,MANTENER
CLT → CHS,196,10.2,168.0,0.5383676952415127,MANTENER
SLC → FCA,887,7.9,531.0,0.5362397536024568,MANTENER
TTN → ORD,222,9.9,693.0,0.5348650608053557,MANTENER
CLT → ILM,162,10.5,185.0,0.5341976151994002,MANTENER
HNL → ITO,4794,6.3,216.0,0.5339325861446428,MANTENER
IAH → LEX,311,9.3,828.0,0.5338007408326688,MANTENER
DTW → MHT,376,9.0,610.0,0.5336630229050905,MANTENER
OGG → ITO,668,8.2,121.0,0.5333516302300049,MANTENER
BTV → ATL,302,9.3,961.0,0.531069712615863,MANTENER
CAK → DTW,189,10.1,133.0,0.5294164485210239,MANTENER
PIA → IAH,262,9.5,802.0,0.5289927278573042,MANTENER
AZO → MSP,117,11.1,426.0,0.5286013067625509,MANTENER
TUS → SLC,940,7.7,601.0,0.5271327503953318,MANTENER
SBA → PHX,1027,7.6,455.0,0.5270141879545703,MANTENER
SIT → SEA,346,9.0,861.0,0.5261794897551952,MANTENER
BNA → SLC,346,9.0,1404.0,0.5261794897551952,MANTENER
HNL → KOA,6390,6.0,163.0,0.5257493728422948,MANTENER
GSO → CLT,142,10.6,83.0,0.5253176681057337,MANTENER
SLC → MSO,1004,7.6,436.0,0.5252927948191273,MANTENER
ANC → PDX,913,7.7,1542.0,0.5248886628058125,MANTENER
AUS → DTW,318,9.1,1149.0,0.5243466758329961,MANTENER
SGU → SLC,1191,7.4,272.0,0.5241085941322923,MANTENER
MSP → TUS,179,10.1,1298.0,0.5239259663899162,MANTENER
DFW → OAK,335,9.0,1457.0,0.5232717478642559,MANTENER
SMF → HNL,334,9.0,2462.0,0.5230026893679031,MANTENER
PWM → CLT,334,9.0,813.0,0.5230026893679031,MANTENER
PDX → CLT,256,9.4,2282.0,0.5212466797810789,MANTENER
ANC → OME,379,8.7,539.0,0.516565649842171,MANTENER
SJC → KOA,193,9.8,2384.0,0.5157436385126788,MANTENER
SLC → SUN,674,7.9,222.0,0.5145451787620723,MANTENER
MSP → TVC,110,10.9,376.0,0.5123523598713734,MANTENER
SAT → SLC,557,8.1,1087.0,0.51212778443411,MANTENER
GRR → TPA,159,10.1,1041.0,0.5119593244242433,MANTENER
LAX → ANC,382,8.6,2345.0,0.5113061723401654,MANTENER
BZN → MSP,688,7.8,874.0,0.5096355293588007,MANTENER
GSP → IAH,498,8.2,837.0,0.5092692063160215,MANTENER
SLC → EUG,624,7.9,618.0,0.5084558791011848,MANTENER
SCE → DTW,211,9.5,301.0,0.5084265226802264,MANTENER
MSP → DSM,210,9.5,232.0,0.5079752154181595,MANTENER
CLE → CLT,1157,7.2,430.0,0.5078581723579448,MANTENER
ATW → ATL,416,8.4,765.0,0.5065775618619461,MANTENER
JNU → KTN,334,8.7,234.0,0.5055692663889729,MANTENER
DRO → PHX,698,7.7,351.739,0.5042128709127026,MANTENER
ALB → DTW,496,8.1,489.0,0.5027326500647191,MANTENER
MSP → LSE,493,8.1,119.0,0.5022412430974579,MANTENER
EWR → XNA,229,9.2,1131.0,0.49990242432699006,MANTENER
SJU → DFW,588,7.8,2165.0,0.4973847019360929,MANTENER
SLC → HNL,324,8.6,2994.0,0.49714394235814025,MANTENER
ATL → JAC,103,10.7,1572.0,0.49591600174057104,MANTENER
FAR → SLC,244,9.0,866.0,0.49474514027638816,MANTENER
YAK → JNU,331,8.5,198.909,0.4931800619070504,MANTENER
CLL → IAH,707,7.5,74.0,0.492077299942243,MANTENER
BWI → SFO,292,8.6,2457.0,0.48820082699507217,MANTENER
GCC → SLC,334,8.4,410.0,0.4881358434100429,MANTENER
DCA → SJU,334,8.4,1554.0,0.4881358434100429,MANTENER
SJC → OGG,668,7.5,2355.0,0.4878216130152484,MANTENER
ABQ → SEA,408,8.1,1180.0,0.4869126411267371,MANTENER
SMF → IAD,237,8.9,2358.0,0.48665735256102677,MANTENER
ORF → CLT,603,7.6,290.0,0.4865457069512661,MANTENER
SAN → HNL,639,7.5,2614.0,0.48449283407831506,MANTENER
PSP → PDX,278,8.6,873.0,0.4839754157773947,MANTENER
PDX → PSP,278,8.6,873.0,0.4839754157773947,MANTENER
BUR → SLC,828,7.2,574.0,0.48376894711573876,MANTENER
JAX → DEN,339,8.3,1447.0,0.4835580089125774,MANTENER
HIB → MSP,569,7.6,174.0,0.4821349129936011,MANTENER
PHL → PVD,284,8.5,237.0,0.48016281024370255,MANTENER
GRR → CVG,172,9.3,268.0,0.4787169863436512,MANTENER
SLC → BUR,828,7.1,574.0,0.47704993396135337,MANTENER
BGR → DTW,313,8.3,750.0,0.4769348648148327,MANTENER
PIT → LAX,255,8.6,2136.0,0.4765486648836246,MANTENER
BDL → MIA,376,8.0,1194.0,0.4743671314711916,MANTENER
IAH → GJT,260,8.5,979.0,0.4726579386363199,MANTENER
SAN → DTW,709,7.2,1956.0,0.47259759791031325,MANTENER
